Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2005-01-03 00:00:00-05:00,6.7376296341363835,6.798219830350798,6.660074256944574,6.672192573547363,4052800,0.0,0.0,0.0
2005-01-04 00:00:00-05:00,6.664924498923332,6.70127854010048,6.616452135842659,6.6261467933654785,2575200,0.0,0.0,0.0
2005-01-05 00:00:00-05:00,6.640686974787272,6.640686974787272,6.52193021774292,6.52193021774292,2863800,0.0,0.0,0.0
2005-01-06 00:00:00-05:00,6.5195060117676,6.575248889818818,6.5195060117676,6.5558600425720215,1544400,0.0,0.0,0.0
2005-01-07 00:00:00-05:00,6.604332391822304,6.626144902758273,6.5461658500819135,6.5558600425720215,735600,0.0,0.0,0.0
2005-01-10 00:00:00-05:00,6.536475874647955,6.61160811599811,6.536475874647955,6.5897955894470215,4130400,0.0,0.0,0.0
2005-01-11 00:00:00-05:00,6.567981818280905,6.594641208361642,6.529204103375447,6.57040548324585,724600,0.0,0.0,0.0
2005-01-12 00:00:00-05:00,6.563135732047488,6.60191345430122,6.529205340642201,6.5897955894470215,394400,0.0,0.0,0.0
2005-01-13 00:00:00-05:00,6.611606976404758,6.674620879772565,6.594641321359445,6.621301174163818,1750400,0.0,0.0,0.0
2005-01-14 00:00:00-05:00,6.669771953271148,6.694008135267833,6.611605393839139,6.677042484283447,1598200,0.0,0.0,0.0
2005-01-18 00:00:00-05:00,6.66492458389053,6.740056331583341,6.628570542249926,6.7352094650268555,1188400,0.0,0.0,0.0
2005-01-19 00:00:00-05:00,6.761868148289493,6.761868148289493,6.706125259399414,6.706125259399414,2247200,0.0,0.0,0.0
2005-01-20 00:00:00-05:00,6.657654401438442,6.727939291134204,6.657654401438442,6.684314250946045,1616000,0.0,0.0,0.0
2005-01-21 00:00:00-05:00,6.657654285430908,6.708550318852505,6.655230620766378,6.657654285430908,6548800,0.0,0.0,0.0
2005-01-24 00:00:00-05:00,6.684311225918417,6.747325092976568,6.657651388475894,6.715817928314209,1772800,0.0,0.0,0.0
2005-01-25 00:00:00-05:00,6.7182438549977945,6.754598359126182,6.667348288844807,6.677042484283447,2205400,0.0,0.0,0.0
2005-01-26 00:00:00-05:00,6.689160415508373,6.7812573469936686,6.677042094084849,6.77398681640625,2795200,0.0,0.0,0.0
2005-01-27 00:00:00-05:00,6.795798307070211,6.817610357807254,6.732784431978123,6.807916164398193,2358000,0.0,0.0,0.0
2005-01-28 00:00:00-05:00,6.764290487681294,6.815186500549316,6.749748967833251,6.815186500549316,740000,0.0,0.0,0.0
2005-01-31 00:00:00-05:00,6.844273593789507,6.8927459716796875,6.8273084002080004,6.8927459716796875,1918400,0.0,0.0,0.0
2005-02-01 00:00:00-05:00,6.907288363740656,6.955760747691214,6.878204840916937,6.93879508972168,3780000,0.0,0.0,0.0
2005-02-02 00:00:00-05:00,6.996959849003502,6.996959849003502,6.938792822363047,6.965452671051025,3402800,0.0,0.0,0.0
2005-02-03 00:00:00-05:00,6.9969582365979015,6.9969582365979015,6.916979171231408,6.984839916229248,3504400,0.0,0.0,0.0
2005-02-04 00:00:00-05:00,7.028464818365027,7.072089846372715,7.004228640331129,7.052700996398926,1476000,0.0,0.0,0.0
2005-02-07 00:00:00-05:00,7.101176634056177,7.113294960595429,7.028468523888227,7.038163185119629,1742800,0.0,0.0,0.0
2005-02-08 00:00:00-05:00,7.081785103145048,7.089056096326529,7.0478547261649025,7.079361438751221,2912600,0.0,0.0,0.0
2005-02-09 00:00:00-05:00,7.074517240203604,7.086635104475965,7.038163185119629,7.038163185119629,3361400,0.0,0.0,0.0
2005-02-10 00:00:00-05:00,7.0454325675964355,7.084210281652224,7.02846737548038,7.0454325675964355,7394800,0.0,0.0,0.0
2005-02-11 00:00:00-05:00,7.089055411985336,7.110867927157393,7.011500007936539,7.0502777099609375,5149200,0.0,0.0,0.0
2005-02-14 00:00:00-05:00,7.096329407408952,7.12783613028643,7.035739164572606,7.11329460144043,2036400,0.0,0.0,0.0
2005-02-15 00:00:00-05:00,7.161761695564718,7.161761695564718,7.091477301583372,7.101171493530273,1690200,0.0,0.0,0.0
2005-02-16 00:00:00-05:00,7.125409882019479,7.139951405593931,7.052701801880517,7.120562553405762,2099200,0.0,0.0,0.0
2005-02-17 00:00:00-05:00,7.169036735961737,7.169036735961737,7.086633977664847,7.106022834777832,2468200,0.0,0.0,0.0
2005-02-18 00:00:00-05:00,7.0842087407709755,7.086632405155644,7.009076993913092,7.030889511108398,2133800,0.0,0.0,0.0
2005-02-22 00:00:00-05:00,7.040585141803512,7.040585141803512,6.846696574167441,6.863661766052246,8505200,0.0,0.0,0.0
2005-02-23 00:00:00-05:00,6.890322109889587,6.933947156292199,6.883051114733537,6.9000163078308105,3474400,0.0,0.0,0.0
2005-02-24 00:00:00-05:00,6.919403965773701,6.963029004609324,6.887897250096175,6.953334808349609,3999200,0.0,0.0,0.0
2005-02-25 00:00:00-05:00,6.979994838380538,7.11086996695524,6.955759114363123,7.089057445526123,7096200,0.0,0.0,0.0
2005-02-28 00:00:00-05:00,7.106022123767854,7.120563649580901,7.013925177262859,7.040584564208984,3939400,0.0,0.0,0.0
2005-03-01 00:00:00-05:00,7.052701279272081,7.108444167399157,7.028465100266106,7.059971809387207,2960200,0.0,0.0,0.0
2005-03-02 00:00:00-05:00,7.089055032316449,7.096326024406613,7.018770162244809,7.052700996398926,5140800,0.0,0.0,0.0
2005-03-03 00:00:00-05:00,7.089057445526123,7.106022637245036,7.0284672109489765,7.089057445526123,4624600,0.0,0.0,0.0
2005-03-04 00:00:00-05:00,7.135106772760383,7.2102385407248155,7.1011759241096355,7.2005438804626465,3420400,0.0,0.0,0.0
