Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2005-01-03 00:00:00-05:00,20.922043625027634,20.94882445381817,20.600681341422458,20.620765686035156,421800,0.0,0.0,0.0
2005-01-04 00:00:00-05:00,20.64085882825878,20.71450485728595,20.27932644672134,20.366361618041992,1901800,0.0,0.0,0.0
2005-01-05 00:00:00-05:00,20.286022752421793,20.3663640004843,20.21237799176038,20.225767135620117,882400,0.0,0.0,0.0
2005-01-06 00:00:00-05:00,20.219068422032716,20.393138743883327,20.219068422032716,20.292713165283203,252600,0.0,0.0,0.0
2005-01-07 00:00:00-05:00,20.359665338018356,20.38644617515869,20.152118958103184,20.198984146118164,245400,0.0,0.0,0.0
2005-01-10 00:00:00-05:00,20.252545063157616,20.339580232136072,20.16550989417916,20.27263069152832,222400,0.0,0.0,0.0
2005-01-11 00:00:00-05:00,20.286010978863736,20.286010978863736,20.085159890748283,20.178890228271484,371300,0.0,0.0,0.0
2005-01-12 00:00:00-05:00,20.152120445913596,20.286020810559183,19.951267983474175,20.20568084716797,826400,0.0,0.0,0.0
2005-01-13 00:00:00-05:00,20.25254665187243,20.25254665187243,19.951268587581207,20.011524200439453,333600,0.0,0.0,0.0
2005-01-14 00:00:00-05:00,19.99812364778759,20.185584312410462,19.99812364778759,20.145414352416992,427400,0.0,0.0,0.0
2005-01-18 00:00:00-05:00,19.884320343051712,20.232462346040393,19.817369515829757,20.225767135620117,1082900,0.0,0.0,0.0
2005-01-19 00:00:00-05:00,20.152115162684737,20.225759896989313,20.058383527327447,20.065078735351562,205900,0.0,0.0,0.0
2005-01-20 00:00:00-05:00,19.931176851559265,20.098553208168973,19.88431167602539,19.88431167602539,727400,0.0,0.0,0.0
2005-01-21 00:00:00-05:00,19.924486997282806,20.018217373533634,19.74372017710141,19.757110595703125,504700,0.0,0.0,0.0
2005-01-24 00:00:00-05:00,19.78389454600443,19.85084537688892,19.676773727381597,19.69685935974121,436900,0.0,0.0,0.0
2005-01-25 00:00:00-05:00,19.817360877985454,19.951261197085064,19.757105287447537,19.88431167602539,380300,0.0,0.0,0.0
2005-01-26 00:00:00-05:00,19.78388743093833,20.071775006319296,19.78388743093833,19.924484252929688,825500,0.0,0.0,0.0
2005-01-27 00:00:00-05:00,20.01821257172797,20.01821257172797,19.81736144880313,19.978042602539062,430700,0.0,0.0,0.0
2005-01-28 00:00:00-05:00,19.850841239834704,20.018217643673076,19.837450821052286,19.957962036132812,452700,0.0,0.0,0.0
2005-01-31 00:00:00-05:00,19.94456758545402,20.219064712524414,19.94456758545402,20.219064712524414,729500,0.0,0.0,0.0
2005-02-01 00:00:00-05:00,20.286023233524972,20.312804075841214,20.118646799991,20.279329299926758,517700,0.0,0.0,0.0
2005-02-02 00:00:00-05:00,20.319499286420275,20.326194496999335,20.165513274044425,20.279329299926758,466400,0.0,0.0,0.0
2005-02-03 00:00:00-05:00,20.198979089697207,20.245844265980406,20.145418705804943,20.219064712524414,613600,0.0,0.0,0.0
2005-02-04 00:00:00-05:00,20.239155843674617,20.39314183936711,20.239155843674617,20.38644790649414,523500,0.0,0.0,0.0
2005-02-07 00:00:00-05:00,20.286016166818413,20.433308194286344,20.286016166818413,20.3730525970459,276500,0.0,0.0,0.0
2005-02-08 00:00:00-05:00,20.393138167915772,20.48686981201172,20.359663401654668,20.48686981201172,410300,0.0,0.0,0.0
2005-02-09 00:00:00-05:00,20.419921468638258,20.553823103815024,20.26593548207142,20.27263069152832,466400,0.0,0.0,0.0
2005-02-10 00:00:00-05:00,20.272631237084262,20.39983638924671,20.252545608173033,20.366361618041992,197600,0.0,0.0,0.0
2005-02-11 00:00:00-05:00,20.28602411194412,20.567216583536535,20.28602411194412,20.500267028808594,228000,0.0,0.0,0.0
2005-02-14 00:00:00-05:00,20.607377592853812,20.607377592853812,20.45339037346569,20.48017120361328,178900,0.0,0.0,0.0
2005-02-15 00:00:00-05:00,20.366358064948233,20.573904419566603,20.366358064948233,20.5471248626709,252800,0.0,0.0,0.0
2005-02-16 00:00:00-05:00,20.654250829444255,20.654250829444255,20.45339835589066,20.607385635375977,219400,0.0,0.0,0.0
2005-02-17 00:00:00-05:00,20.46678324169804,20.59398964618559,20.419918060302734,20.419918060302734,230400,0.0,0.0,0.0
2005-02-18 00:00:00-05:00,20.440003685320903,20.473478450037426,20.352967253889265,20.419918060302734,844300,0.0,0.0,0.0
2005-02-22 00:00:00-05:00,20.245845773034972,20.38644258933055,20.085164609397438,20.091859817504883,645700,0.0,0.0,0.0
2005-02-23 00:00:00-05:00,19.964653039692895,20.366356579676687,19.957957831712122,20.11863899230957,408900,0.0,0.0,0.0
2005-02-24 00:00:00-05:00,20.2592282464809,20.406518936157227,20.105242351322033,20.406518936157227,417900,0.0,0.0,0.0
2005-02-25 00:00:00-05:00,20.419925648780954,20.58730208852506,20.34627960665966,20.573911666870117,1288700,0.0,0.0,0.0
2005-02-28 00:00:00-05:00,20.55381887300959,20.567208012186732,20.346271253509215,20.453392028808594,202400,0.0,0.0,0.0
2005-03-01 00:00:00-05:00,20.553821732917935,20.56721087395808,20.426615315682476,20.52034568786621,192800,0.0,0.0,0.0
2005-03-02 00:00:00-05:00,20.52034893956187,20.627469746740875,20.352972518722083,20.580604553222656,222800,0.0,0.0,0.0
2005-03-03 00:00:00-05:00,20.520349207899702,20.687725630928217,20.480179223927475,20.627470016479492,400600,0.0,0.0,0.0
2005-03-04 00:00:00-05:00,20.707805518236597,20.982302673714994,20.707805518236597,20.91535186767578,1337000,0.0,0.0,0.0
2005-03-07 00:00:00-05:00,21.02246898032771,21.08941977469102,20.955518185964397,21.01577377319336,414900,0.0,0.0,0.0
2005-03-08 00:00:00-05:00,21.022478075646482,21.069343268882843,20.982308092441137,21.00239372253418,545200,0.0,0.0,0.0
2005-03-09 00:00:00-05:00,20.888577213835443,20.982307598099887,20.774761199951172,20.774761199951172,374700,0.0,0.0,0.0
2005-03-10 00:00:00-05:00,20.754677741799828,20.908663754053908,20.714507755338076,20.82162857055664,680800,0.0,0.0,0.0
2005-03-11 00:00:00-05:00,20.754672173997417,20.942134188830373,20.7078069895343,20.768062591552734,474200,0.0,0.0,0.0
2005-03-14 00:00:00-05:00,20.721202402754937,20.888578831607624,20.721202402754937,20.88188362121582,1422200,0.0,0.0,0.0
2005-03-15 00:00:00-05:00,20.98899937329349,20.98899937329349,20.768062591552734,20.768062591552734,843300,0.0,0.0,0.0
2005-03-16 00:00:00-05:00,20.72789741792633,20.741287839408763,20.47348579466441,20.52704620361328,1068200,0.0,0.0,0.0
2005-03-17 00:00:00-05:00,20.587296500989115,20.634161687080983,20.49356612880538,20.52034568786621,401600,0.0,0.0,0.0
2005-03-18 00:00:00-05:00,20.65269255408493,20.65269255408493,20.451137835294958,20.545196533203125,657300,0.107,0.0,0.0
2005-03-21 00:00:00-05:00,20.61911872234699,20.659429445384305,20.437718546496907,20.61240005493164,407600,0.0,0.0,0.0
2005-03-22 00:00:00-05:00,20.659414912840546,20.766910952960153,20.46457753921508,20.498170852661133,444100,0.0,0.0,0.0
2005-03-23 00:00:00-05:00,20.430993975266734,20.491460683077413,20.357089936508256,20.370527267456055,1197000,0.0,0.0,0.0
2005-03-24 00:00:00-05:00,20.43098942271535,20.62582683368039,20.417552094761735,20.47130012512207,430300,0.0,0.0,0.0
2005-03-28 00:00:00-05:00,20.525047912079373,20.55864123156503,20.437707844324876,20.45114517211914,588100,0.0,0.0,0.0
2005-03-29 00:00:00-05:00,20.424268021654367,20.491453370964713,20.088342556556587,20.115217208862305,1400000,0.0,0.0,0.0
2005-03-30 00:00:00-05:00,20.283178772421916,20.498170852661133,20.236149415051326,20.498170852661133,845400,0.0,0.0,0.0
2005-03-31 00:00:00-05:00,20.370517763908758,20.491451123110547,20.370517763908758,20.444421768188477,398600,0.0,0.0,0.0
2005-04-01 00:00:00-05:00,20.498167645440073,20.592226345464482,20.18239823717694,20.249582290649414,304400,0.0,0.0,0.0
