Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2007-01-05 00:00:00-05:00,20.734075153150364,20.833877272746808,20.667539877977372,20.808927536010742,27800,0.0,0.0,0.0
2007-01-08 00:00:00-05:00,21.574086447729194,21.574086447729194,20.65922512028994,20.77566146850586,143600,0.0,0.0,0.0
2007-01-09 00:00:00-05:00,20.62595592092471,20.64259013757482,20.45961851340225,20.509519577026367,136700,0.0,0.0,0.0
2007-01-10 00:00:00-05:00,20.54278784090252,20.64258996732765,20.37644884842571,20.567737579345703,76600,0.0,0.0,0.0
2007-01-11 00:00:00-05:00,20.709126391398033,20.900415132888263,20.62595689056385,20.875465393066406,159600,0.0,0.0,0.0
2007-01-12 00:00:00-05:00,21.041802633369976,22.705186290911513,21.041802633369976,22.538848876953125,333500,0.0,0.0,0.0
2007-01-16 00:00:00-05:00,22.87152492083036,23.412124283512007,21.557451916104792,21.623987197875977,1685800,0.0,0.0,0.0
2007-01-17 00:00:00-05:00,21.707157887923977,21.748741846440684,21.29131195745159,21.515869140625,719800,0.0,0.0,0.0
2007-01-18 00:00:00-05:00,21.823593043189526,21.848544368726063,21.39111291851371,21.623987197875977,592100,0.0,0.0,0.0
2007-01-19 00:00:00-05:00,21.58240274272253,21.623986697995882,21.41606374897669,21.49923324584961,349300,0.0,0.0,0.0
2007-01-22 00:00:00-05:00,21.465967628420685,21.72379326118026,21.41606655828152,21.7071590423584,296700,0.0,0.0,0.0
2007-01-23 00:00:00-05:00,21.83190994658275,22.106368179601027,21.665570950554486,22.098051071166992,542900,0.0,0.0,0.0
2007-01-24 00:00:00-05:00,21.91507778051636,21.91507778051636,21.54081586103476,21.665569305419922,363300,0.0,0.0,0.0
2007-01-25 00:00:00-05:00,21.63230447785521,21.748740825296146,21.432698630959496,21.56576919555664,226100,0.0,0.0,0.0
2007-01-26 00:00:00-05:00,21.58240278403321,21.66557069473911,21.42438089830482,21.657255172729492,189600,0.0,0.0,0.0
2007-01-29 00:00:00-05:00,21.582403723153753,21.582403723153753,21.274677046642612,21.291311264038086,157700,0.0,0.0,0.0
2007-01-30 00:00:00-05:00,21.216459618544576,21.557453155517578,21.124973005976972,21.557453155517578,159800,0.0,0.0,0.0
2007-01-31 00:00:00-05:00,21.607352541159432,21.69052203826254,21.457647763639077,21.540817260742188,157000,0.0,0.0,0.0
2007-02-01 00:00:00-05:00,21.590719800891158,21.67388930368157,21.432699490548334,21.45764923095703,110600,0.0,0.0,0.0
2007-02-02 00:00:00-05:00,21.416062959942675,21.648937225341797,21.34952768216095,21.648937225341797,109400,0.0,0.0,0.0
2007-02-05 00:00:00-05:00,21.665569916123577,21.740422302129815,21.55745068429576,21.690521240234375,214500,0.0,0.0,0.0
2007-02-06 00:00:00-05:00,21.657256557364285,21.657256557364285,21.282994589954825,21.374481201171875,281200,0.0,0.0,0.0
2007-02-07 00:00:00-05:00,21.291308352584615,21.399427578218003,21.241407293548132,21.341209411621094,132200,0.0,0.0,0.0
2007-02-08 00:00:00-05:00,21.34121542907018,21.55745552763489,21.258045916341214,21.524187088012695,65200,0.0,0.0,0.0
2007-02-09 00:00:00-05:00,21.623986629894308,21.831909578258674,21.416063681529938,21.757057189941406,174200,0.0,0.0,0.0
2007-02-12 00:00:00-05:00,21.782010106502284,21.806959846880392,21.507551858058843,21.574087142944336,161900,0.0,0.0,0.0
2007-02-13 00:00:00-05:00,21.615672249152844,21.856863661126592,21.540819851390403,21.765377044677734,283800,0.0,0.0,0.0
2007-02-14 00:00:00-05:00,21.78200908695488,21.806958826165168,21.507550851357966,21.623987197875977,406100,0.0,0.0,0.0
2007-02-15 00:00:00-05:00,21.70715556327118,21.9233956143185,21.70715556327118,21.890127182006836,176600,0.0,0.0,0.0
2007-02-16 00:00:00-05:00,21.8901283838009,22.272707444758257,21.831910210385406,22.239439010620117,226300,0.0,0.0,0.0
2007-02-20 00:00:00-05:00,22.239440253931452,22.247757362930958,22.03983439692226,22.17290496826172,299800,0.0,0.0,0.0
2007-02-21 00:00:00-05:00,22.089732671335625,22.49726144282131,21.998247656562032,22.422409057617188,269700,0.0,0.0,0.0
2007-02-22 00:00:00-05:00,22.622017901931063,23.004595373693157,22.56379814262592,22.871524810791016,788100,0.0,0.0,0.0
2007-02-23 00:00:00-05:00,22.78835730828144,22.829942854284468,22.538850377568778,22.61370277404785,698100,0.0,0.0,0.0
