Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-03 00:00:00-05:00,17.874023616597448,17.93529260468984,17.596275129481178,17.686134338378906,1328900,0.0,0.0
2005-01-04 00:00:00-05:00,17.73515536220275,17.80459367908274,17.62895750820097,17.633041381835938,1159700,0.0,0.0
2005-01-05 00:00:00-05:00,17.54725883043397,17.55542813249602,17.375708161536135,17.44106101989746,2116200,0.0,0.0
2005-01-06 00:00:00-05:00,17.420641856464115,17.502331776348385,17.41247255284862,17.46148681640625,889200,0.0,0.0
2005-01-07 00:00:00-05:00,17.555428429909917,17.62895059157886,17.400214804371586,17.510498046875,873600,0.0,0.0
2005-01-10 00:00:00-05:00,17.55134741493615,17.767828505014634,17.530923377042814,17.735151290893555,1219700,0.0,0.0
2005-01-11 00:00:00-05:00,17.808670498704412,17.81275592885683,17.60035874684809,17.702472686767578,1017300,0.0,0.0
2005-01-12 00:00:00-05:00,17.77599169287005,17.829091368480654,17.649369868917006,17.759653091430664,678900,0.0,0.0
2005-01-13 00:00:00-05:00,17.784168743227823,17.86994410095992,17.722899740198915,17.76374626159668,598500,0.0,0.0
2005-01-14 00:00:00-05:00,17.80866974527052,17.914869110849434,17.694302636002465,17.739233016967773,752200,0.0,0.0
2005-01-18 00:00:00-05:00,17.706556785468404,17.963884353637695,17.653458657887747,17.963884353637695,820700,0.0,0.0
2005-01-19 00:00:00-05:00,17.96388481246886,18.029237674197823,17.84951769397695,17.85768699645996,508600,0.0,0.0
2005-01-20 00:00:00-05:00,17.80866799413727,17.935289822758275,17.77599234818869,17.829092025756836,577700,0.0,0.0
2005-01-21 00:00:00-05:00,17.829094147058516,17.89444700486619,17.71064160536491,17.726980209350586,739800,0.0,0.0
2005-01-24 00:00:00-05:00,17.747404993655675,17.963886071150792,17.747404993655675,17.800504684448242,690500,0.0,0.0
2005-01-25 00:00:00-05:00,17.849519564563522,17.935294912421504,17.67388343811035,17.67388343811035,1464900,0.0,0.0
2005-01-26 00:00:00-05:00,17.706558763952927,17.89853349351324,17.682052412526684,17.86994171142578,725700,0.0,0.0
2005-01-27 00:00:00-05:00,17.841349162638377,17.841349162638377,17.641205138491724,17.808671951293945,1918800,0.0,0.0
2005-01-28 00:00:00-05:00,17.808670756428604,17.808670756428604,17.5717672226172,17.686134338378906,848600,0.0,0.0
2005-01-31 00:00:00-05:00,17.890363068947853,17.959801362618727,17.66979657112531,17.918954849243164,1021300,0.0,0.0
2005-02-01 00:00:00-05:00,17.85360628566278,17.95980568788009,17.80459201594316,17.898536682128906,1126600,0.0,0.0
2005-02-02 00:00:00-05:00,17.89036776918868,17.90262250548855,17.796423100946054,17.8740291595459,833200,0.0,0.0
2005-02-03 00:00:00-05:00,17.874024815847612,17.874024815847612,17.74331908674028,17.808671951293945,996800,0.0,0.0
2005-02-04 00:00:00-05:00,17.910792277005996,18.049667358398438,17.829102335828118,18.049667358398438,1012500,0.0,0.0
2005-02-07 00:00:00-05:00,18.045582188679354,18.053751493837627,17.935298906246135,18.033329010009766,735200,0.0,0.0
2005-02-08 00:00:00-05:00,18.04148834474869,18.094588024450623,17.95979844752715,17.9720516204834,917200,0.0,0.0
2005-02-09 00:00:00-05:00,18.012904227787924,18.07825710823272,17.972059261810763,18.05783462524414,732800,0.0,0.0
2005-02-10 00:00:00-05:00,18.09867964626012,18.217130661010742,18.033326771242884,18.217130661010742,881300,0.0,0.0
2005-02-11 00:00:00-05:00,18.217130661010742,18.26206105473549,18.10276351926444,18.217130661010742,1376500,0.0,0.0
2005-02-14 00:00:00-05:00,18.283321866090507,18.390896043286784,18.16747420908463,18.233673095703125,2296300,0.57,0.0
2005-02-15 00:00:00-05:00,18.30401325513256,18.308149995705108,18.167477141645406,18.208850860595703,718400,0.0,0.0
2005-02-16 00:00:00-05:00,18.208859287477242,18.262646409649747,18.08887481567126,18.250234603881836,775600,0.0,0.0
2005-02-17 00:00:00-05:00,18.25023258129944,18.27919451041948,18.175758598331686,18.19644546508789,844300,0.0,0.0
2005-02-18 00:00:00-05:00,18.19644726178672,18.19644726178672,17.89855130050176,17.981300354003906,982500,0.0,0.0
2005-02-22 00:00:00-05:00,17.956476034908164,17.96061277718208,17.509632110595703,17.509632110595703,1223000,0.0,0.0
2005-02-23 00:00:00-05:00,17.642022217802648,17.745458090635267,17.526174545288086,17.526174545288086,845500,0.0,0.0
2005-02-24 00:00:00-05:00,17.604791072822405,17.699951917957947,17.5923792690285,17.670989990234375,803400,0.0,0.0
2005-02-25 00:00:00-05:00,17.679265076429193,17.906823756700554,17.617204479067922,17.83234977722168,1158300,0.0,0.0
2005-02-28 00:00:00-05:00,17.88613487712083,17.91509680162328,17.650301161425716,17.687538146972656,1072000,0.0,0.0
2005-03-01 00:00:00-05:00,17.70822501043062,17.828211028115927,17.617202495554277,17.687538146972656,1516100,0.0,0.0
2005-03-02 00:00:00-05:00,17.646166952395415,17.704090809712767,17.542731041955363,17.60479164123535,952700,0.0,0.0
2005-03-03 00:00:00-05:00,17.64617007486106,17.69168055773004,17.52204569772397,17.542734146118164,1113500,0.0,0.0
2005-03-04 00:00:00-05:00,17.6047961238774,17.87786693383784,17.6047961238774,17.75374412536621,1420700,0.0,0.0
2005-03-07 00:00:00-05:00,17.84476268293453,17.86544954816934,17.708226531432828,17.79097557067871,969000,0.0,0.0
2005-03-08 00:00:00-05:00,17.79097735185114,17.79097735185114,17.563418654872542,17.575830459594727,1005300,0.0,0.0
2005-03-09 00:00:00-05:00,17.522035871974687,17.526174190655706,17.232416696548565,17.257240295410156,1761800,0.0,0.0
2005-03-10 00:00:00-05:00,17.418610413021035,17.480672603884283,17.232426997045444,17.459985733032227,1448400,0.0,0.0
2005-03-11 00:00:00-05:00,17.459972471103438,17.567545064810346,17.33584976196289,17.33584976196289,732100,0.0,0.0
2005-03-14 00:00:00-05:00,17.493080668563287,17.64202863212604,17.464118739904613,17.60479164123535,997800,0.0,0.0
2005-03-15 00:00:00-05:00,17.72891207336432,17.766149059330232,17.501353416153332,17.546865463256836,739300,0.0,0.0
2005-03-16 00:00:00-05:00,17.658566161857074,17.658566161857074,17.298609892185514,17.45169448852539,1109100,0.0,0.0
2005-03-17 00:00:00-05:00,17.555141029668526,17.6792637936919,17.439293327020923,17.497217178344727,749800,0.0,0.0
2005-03-18 00:00:00-05:00,17.584102341996328,17.59237740308346,17.15794695500133,17.315168380737305,2299100,0.0,0.0
2005-03-21 00:00:00-05:00,17.37722980530847,17.418603530665198,17.24483199019921,17.34412956237793,1454800,0.0,0.0
2005-03-22 00:00:00-05:00,17.37723225835573,17.426881051453734,17.166223703959204,17.203460693359375,1702800,0.0,0.0
2005-03-23 00:00:00-05:00,17.16208550322721,17.21173429667055,17.00486248263217,17.170360565185547,1162300,0.0,0.0
2005-03-24 00:00:00-05:00,17.26965963712057,17.40205747112563,17.224147585748824,17.27793312072754,732600,0.0,0.0
2005-03-28 00:00:00-05:00,17.348270570241954,17.397919364025054,17.215872734615893,17.22414779663086,581000,0.0,0.0
2005-03-29 00:00:00-05:00,17.28620809670193,17.28620809670193,17.06278773937081,17.13312339782715,891100,0.0,0.0
2005-03-30 00:00:00-05:00,17.133117647965655,17.344126130827057,17.133117647965655,17.327577590942383,868200,0.0,0.0
2005-03-31 00:00:00-05:00,17.377220559861534,17.517893360859304,17.356533708189488,17.45169448852539,2037700,0.0,0.0
2005-04-01 00:00:00-05:00,17.542720581578084,17.625467997944085,17.273786743471184,17.311023712158203,1054900,0.0,0.0
2005-04-04 00:00:00-04:00,17.315175148201032,17.340000341165112,17.17036546834507,17.215877532958984,1190400,0.0,0.0
2005-04-05 00:00:00-04:00,17.261385280050334,17.426881790161133,17.232423351323277,17.426881790161133,568500,0.0,0.0
2005-04-06 00:00:00-04:00,17.447567374325825,17.534454732427946,17.39378184110383,17.431018829345703,590200,0.0,0.0
2005-04-07 00:00:00-04:00,17.468257802619924,17.58824226431691,17.410333942840662,17.575830459594727,757400,0.0,0.0
2005-04-08 00:00:00-04:00,17.579971793604066,17.62134553530818,17.45171066902999,17.459985733032227,929400,0.0,0.0
2005-04-11 00:00:00-04:00,17.488940691637357,17.658575490249092,17.488940691637357,17.538589477539062,665600,0.0,0.0
2005-04-12 00:00:00-04:00,17.488937587737627,17.81165700628282,17.40205183325333,17.795106887817383,1045600,0.0,0.0
2005-04-13 00:00:00-04:00,17.712361662181316,17.865446331322495,17.637887698100446,17.708223342895508,1276600,0.0,0.0
2005-04-14 00:00:00-04:00,17.71236333010612,17.782698981524497,17.642026100381226,17.687538146972656,1251900,0.0,0.0
2005-04-15 00:00:00-04:00,17.687537042148204,17.699948843786395,17.464115142822266,17.464115142822266,1317800,0.0,0.0
2005-04-18 00:00:00-04:00,17.464117171093225,17.646165367230534,17.377231392922194,17.51790428161621,1073000,0.0,0.0
2005-04-19 00:00:00-04:00,17.530318517701147,17.716503481269807,17.505494908096537,17.62961769104004,828800,0.0,0.0
2005-04-20 00:00:00-04:00,17.6089297846214,17.66271532112909,17.48894375092259,17.567554473876953,677400,0.0,0.0
2005-04-21 00:00:00-04:00,17.770289391050483,17.853038433488955,17.59237950221511,17.778564453125,1014500,0.0,0.0
2005-04-22 00:00:00-04:00,17.77855970214594,17.97715640394309,17.70408574168372,17.86130714416504,975800,0.0,0.0
2005-04-25 00:00:00-04:00,17.915095852077577,18.03508186340332,17.87785886850429,18.03508186340332,1170800,0.0,0.0
2005-04-26 00:00:00-04:00,17.981293906286343,18.059906189162767,17.861307900648058,17.919233322143555,831100,0.0,0.0
2005-04-27 00:00:00-04:00,17.906817843250067,18.05990407179488,17.749596452542775,17.9730167388916,1598500,0.0,0.0
2005-04-28 00:00:00-04:00,17.952336143294378,18.030948444381096,17.73305252090873,17.745464324951172,1047700,0.0,0.0
2005-04-29 00:00:00-04:00,17.790970713559947,17.927506827785876,17.683398096723387,17.906818389892578,1437600,0.0,0.0
2005-05-02 00:00:00-04:00,17.99784009499567,18.059902243887024,17.948191322866194,18.043352127075195,667200,0.0,0.0
2005-05-03 00:00:00-04:00,18.018528419994038,18.155064527357478,17.952329525658893,18.076452255249023,782200,0.0,0.0
2005-05-04 00:00:00-04:00,18.076449616141876,18.117824905502008,17.956465222762255,18.105411529541016,912400,0.0,0.0
2005-05-05 00:00:00-04:00,18.047498647699374,18.24609542214987,18.01439997444439,18.22540855407715,1261800,0.0,0.0
2005-05-06 00:00:00-04:00,18.26677684203233,18.38262452132311,18.155065903442107,18.3205623626709,1571100,0.0,0.0
2005-05-09 00:00:00-04:00,18.37849042029782,18.564675360678823,18.29160464088889,18.556400299072266,1562800,0.0,0.0
2005-05-10 00:00:00-04:00,18.502606808504993,18.626729522607537,18.415719488157862,18.568805694580078,1478300,0.0,0.0
2005-05-11 00:00:00-04:00,18.610180136792593,18.866700633111407,18.54811956645898,18.825326919555664,1876900,0.0,0.0
2005-05-12 00:00:00-04:00,18.82533812947225,18.858438382671842,18.705352079084147,18.804651260375977,1428100,0.0,0.0
2005-05-13 00:00:00-04:00,18.866697590569878,18.957721639680706,18.618452192656754,18.77981185913086,2814500,0.0,0.0
2005-05-16 00:00:00-04:00,18.779818568468265,19.119213457673766,18.75048832354194,19.08150291442871,2812900,0.57,0.0
2005-05-17 00:00:00-04:00,18.959992440875958,19.135973923934184,18.930662193699586,19.106643676757812,1471200,0.0,0.0
2005-05-18 00:00:00-04:00,19.16950203200546,19.316153320767498,19.08151125874824,19.182071685791016,1144300,0.0,0.0
2005-05-19 00:00:00-04:00,19.173683237899773,19.219774080037414,19.022842661419983,19.127593994140625,1129200,0.0,0.0
2005-05-20 00:00:00-04:00,19.173684200725237,19.173684200725237,19.03541326574739,19.156925201416016,1142500,0.0,0.0
2005-05-23 00:00:00-04:00,19.165306574437135,19.169495924904602,18.98094318629538,19.043794631958008,2061900,0.0,0.0
2005-05-24 00:00:00-04:00,19.060555230585198,19.140165676496352,18.947423587419664,19.043794631958008,967800,0.0,0.0
