Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-03 00:00:00-05:00,3.996829262997371,4.010792353060301,3.8851275077760814,3.9043264389038086,2221785,0.0,0.0
2005-01-04 00:00:00-05:00,3.9130533100642806,3.920034432321422,3.8414942652578583,3.8432395458221436,2790084,0.0,0.0
2005-01-05 00:00:00-05:00,3.8432411913339894,3.8449868962574985,3.811824856890358,3.820552110671997,2206006,0.0,0.0
2005-01-06 00:00:00-05:00,3.8222960373641106,3.839749267906068,3.806588087515167,3.8345134258270264,1390334,0.0,0.0
2005-01-07 00:00:00-05:00,3.8222978812830037,3.869421753562912,3.8153163315311525,3.8362605571746826,2743765,0.0,0.0
2005-01-10 00:00:00-05:00,3.8484749686726407,3.8676734742888987,3.8222949187157553,3.8397481441497803,1564921,0.0,0.0
2005-01-11 00:00:00-05:00,3.851966485180822,3.8798913955688477,3.8065874997223665,3.8798913955688477,2534057,0.0,0.0
2005-01-12 00:00:00-05:00,3.8921101518450345,3.94447070103588,3.883383746656479,3.942725419998169,6047429,0.0,0.0
2005-01-13 00:00:00-05:00,3.9566898469211744,4.01428584116024,3.927018785283632,3.9811246395111084,3577507,0.0,0.0
2005-01-14 00:00:00-05:00,4.0125376490415094,4.023009755929183,3.9741402061945625,4.0073018074035645,2984267,0.0,0.0
2005-01-18 00:00:00-05:00,3.998576469492897,4.036974350244863,3.96890584194304,4.003812313079834,3976308,0.0,0.0
2005-01-19 00:00:00-05:00,4.012539024202297,4.023011134678929,3.9881042409607987,4.0090484619140625,2617787,0.0,0.0
2005-01-20 00:00:00-05:00,4.0090464182908505,4.0090464182908505,3.977630102875514,3.996829032897949,2238582,0.0,0.0
2005-01-21 00:00:00-05:00,4.014283842792988,4.014283842792988,3.95319731533998,3.9671599864959717,4095923,0.0,0.0
2005-01-24 00:00:00-05:00,3.989848643443742,3.989848643443742,3.939233806963239,3.9636685848236084,3612628,0.0,0.0
2005-01-25 00:00:00-05:00,3.9793794593102123,3.9793794593102123,3.9374910003081074,3.944472551345825,2957545,0.0,0.0
