Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-03-22 00:00:00-04:00,28.460178412491842,29.958080299915594,27.08975456204296,29.870439529418945,491400,0.0,0.0
2011-03-23 00:00:00-04:00,29.535794099709236,30.11742658824105,29.440184070750202,29.679210662841797,601200,0.0,0.0
2011-03-24 00:00:00-04:00,29.878399996149458,29.878399996149458,29.599536145273937,29.679210662841797,230400,0.0,0.0
2011-03-25 00:00:00-04:00,29.87840251558146,31.272727966308594,29.679213165477584,31.272727966308594,497400,0.0,0.0
2011-03-28 00:00:00-04:00,31.073529780305776,31.073529780305776,30.07758331298828,30.07758331298828,53100,0.0,0.0
2011-03-29 00:00:00-04:00,30.08556598037714,30.236951871305546,29.854508583688485,29.87841033935547,269300,0.0,0.0
2011-03-30 00:00:00-04:00,30.23695066610185,30.667200487292774,29.145393636240982,30.436140060424805,8573500,0.0,0.0
2011-03-31 00:00:00-04:00,30.635331005702028,34.05342191478261,30.276789469891284,33.0654411315918,2653000,0.0,0.0
2011-04-01 00:00:00-04:00,32.65908648882212,33.81438226345115,31.742814281990594,31.90216636657715,2222900,0.0,0.0
2011-04-04 00:00:00-04:00,31.75875056729912,32.682989033128415,31.185084264581526,31.989810943603516,1122700,0.0,0.0
2011-04-05 00:00:00-04:00,31.49581467506609,32.133222938049585,30.858409451470447,32.069480895996094,1373400,0.0,0.0
2011-04-06 00:00:00-04:00,31.75873863483172,32.11727993931824,31.169137040855315,31.61532211303711,2080100,0.0,0.0
2011-04-07 00:00:00-04:00,30.475961114469726,31.272718267789195,29.88635948368289,30.91417694091797,2134600,0.0,0.0
2011-04-08 00:00:00-04:00,30.539704561513222,30.977920408277885,30.436125275751127,30.675151824951172,1307200,0.0,0.0
2011-04-11 00:00:00-04:00,30.675166330557857,30.738908394826733,30.49987869320736,30.531749725341797,1563100,0.0,0.0
2011-04-12 00:00:00-04:00,30.205064816503594,30.611409644259375,30.00587551989268,30.31661033630371,1637500,0.0,0.0
2011-04-13 00:00:00-04:00,30.04571881480699,30.571578542057022,29.703112912572628,30.276779174804688,1649100,0.0,0.0
2011-04-14 00:00:00-04:00,30.197109253156174,31.36037442699066,30.157268948245083,30.890287399291992,1232400,0.0,0.0
2011-04-15 00:00:00-04:00,30.985882340052363,32.46785099444426,30.92214335416417,31.981828689575195,1502100,0.0,0.0
2011-04-18 00:00:00-04:00,31.432068863433017,32.045572208052455,30.746857256731122,31.91012191772461,793700,0.0,0.0
2011-04-19 00:00:00-04:00,31.93403888935387,31.9659068762555,31.463951889435922,31.695009231567383,802400,0.0,0.0
2011-04-20 00:00:00-04:00,31.981829808430543,32.157117344682696,31.47190574593755,31.9180908203125,358200,0.0,0.0
2011-04-21 00:00:00-04:00,31.894195057898273,32.02167610956483,31.216952540804943,31.320531845092773,799400,0.0,0.0
2011-04-25 00:00:00-04:00,31.177117144912117,31.40020823881153,30.762802942393062,31.129310607910156,298000,0.0,0.0
2011-04-26 00:00:00-04:00,31.049637254699864,31.639236036315765,30.834512389173526,31.344436645507812,696700,0.0,0.0
2011-04-27 00:00:00-04:00,31.049630624215677,32.02964166496728,30.356449636859843,31.87825584411621,772000,0.0,0.0
2011-04-28 00:00:00-04:00,31.870297627456814,32.06152075055247,31.535660961274967,31.86233139038086,692000,0.0,0.0
2011-04-29 00:00:00-04:00,31.87028694152832,32.005734202123854,31.822480416936557,31.87028694152832,556000,0.0,0.0
2011-05-02 00:00:00-04:00,31.400213974354685,32.818441397861825,31.113380778726555,32.651123046875,542100,0.0,0.0
