Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-03 00:00:00-05:00,5.823850172257607,5.852130972523915,5.581442101898658,5.59962272644043,6026000,0.0,0.0
2005-01-04 00:00:00-05:00,5.656182554442193,5.6925437896539615,5.569319689280047,5.6218414306640625,5366800,0.0,0.0
2005-01-05 00:00:00-05:00,5.593560695513797,5.6642630551903865,5.573359966278076,5.573359966278076,2669600,0.0,0.0
2005-01-06 00:00:00-05:00,5.5390209455991,5.779408905667631,5.524880545353365,5.75112771987915,15237600,0.0,0.0
2005-01-07 00:00:00-05:00,5.7753670305383835,5.874350189264636,5.734965568271917,5.7773871421813965,8946800,0.0,0.0
2005-01-10 00:00:00-05:00,5.73698728803729,5.8682914992635515,5.6622450627794665,5.78748893737793,7846000,0.0,0.0
2005-01-11 00:00:00-05:00,5.7571868269901385,5.821828863049186,5.720825585382692,5.805668354034424,2458000,0.0,0.0
2005-01-12 00:00:00-05:00,5.773347148255981,5.805668165234427,5.706685002575821,5.775367259979248,2430800,0.0,0.0
2005-01-13 00:00:00-05:00,5.775366324046586,5.829908175845224,5.684463237715524,5.7592058181762695,3802800,0.0,0.0
2005-01-14 00:00:00-05:00,5.767287224803784,5.831929648672312,5.757187050763327,5.823849201202393,5021200,0.0,0.0
2005-01-18 00:00:00-05:00,5.7996105189768565,6.044038756661284,5.777390050312522,6.039998531341553,5289600,0.0,0.0
2005-01-19 00:00:00-05:00,5.928893730725516,6.033937254198719,5.914753330507394,5.9551544189453125,5249600,0.0,0.0
2005-01-20 00:00:00-05:00,5.987472832342528,5.997573389019346,5.91475075075364,5.920810699462891,3651200,0.0,0.0
2005-01-21 00:00:00-05:00,5.926871936092282,5.953132616857656,5.7753670305383835,5.7773871421813965,3881600,0.0,0.0
2005-01-24 00:00:00-05:00,5.767288200582272,5.872331723682085,5.763248361460747,5.78748893737793,4398400,0.0,0.0
2005-01-25 00:00:00-05:00,5.854151925232445,5.961215575650326,5.791529979096017,5.912734031677246,6156000,0.0,0.0
2005-01-26 00:00:00-05:00,5.938993132541423,5.9955551113397645,5.801628602100422,5.825869560241699,5385600,0.0,0.0
2005-01-27 00:00:00-05:00,5.793548979909282,5.850110577709493,5.763248068902457,5.817789554595947,3784400,0.0,0.0
2005-01-28 00:00:00-05:00,5.781429901142531,5.801630255838531,5.575383046747962,5.63194465637207,11676000,0.0,0.0
2005-01-31 00:00:00-05:00,5.68446723262063,5.793551012879329,5.668306715393095,5.781430721282959,6372000,0.0,0.0
2005-02-01 00:00:00-05:00,5.807688397738269,5.941012691871289,5.777387491852932,5.8945512771606445,5634000,0.0,0.0
2005-02-02 00:00:00-05:00,5.894551230373086,6.015755238249308,5.894551230373086,5.967273712158203,4021200,0.0,0.0
2005-02-03 00:00:00-05:00,5.943033544548356,5.94505365656548,5.797588946988159,5.856170654296875,6129600,0.0,0.0
2005-02-04 00:00:00-05:00,5.88041090387284,5.918791871677529,5.791527912325866,5.858190059661865,2871600,0.0,0.0
2005-02-07 00:00:00-05:00,5.8400112133253,5.888492754727005,5.769308820961424,5.795569896697998,4253600,0.0,0.0
2005-02-08 00:00:00-05:00,5.797586727256891,5.797586727256891,5.629921346999612,5.650121688842773,7345600,0.0,0.0
2005-02-09 00:00:00-05:00,5.62588597857024,5.656186902775679,5.541043159616719,5.581444263458252,5626800,0.0,0.0
2005-02-10 00:00:00-05:00,5.621844045020768,5.646085008200473,5.543061588956541,5.619823932647705,5482800,0.0,0.0
2005-02-11 00:00:00-05:00,5.599622301022624,5.666284457512287,5.504679346415218,5.611742973327637,4303200,0.0,0.0
2005-02-14 00:00:00-05:00,5.603661307760581,5.656183053781321,5.565279957726792,5.605681419372559,2228800,0.0,0.0
2005-02-15 00:00:00-05:00,5.595583899608516,5.68244642832578,5.575383159207983,5.591543674468994,5668400,0.0,0.0
2005-02-16 00:00:00-05:00,5.603663181100223,5.625884030963653,5.52286061609278,5.597602844238281,4124000,0.0,0.0
2005-02-17 00:00:00-05:00,5.615781554661268,5.676383746725517,5.573360366983494,5.617801666259766,5204000,0.0,0.0
2005-02-18 00:00:00-05:00,5.635982614965542,5.696584810574065,5.555180072784424,5.555180072784424,2984000,0.0,0.0
2005-02-22 00:00:00-05:00,5.528916782291604,5.629920008684754,5.45417422523011,5.480434894561768,3934400,0.0,0.0
2005-02-23 00:00:00-05:00,5.512819962242422,5.587700580073228,5.49460576833786,5.504724979400635,2333200,0.0125,0.0
2005-02-24 00:00:00-05:00,5.474368153208578,5.638295910955954,5.452106659175393,5.616034030914307,3634400,0.0,0.0
2005-02-25 00:00:00-05:00,5.616032004690291,5.70305526508286,5.537104110849739,5.660555362701416,3791200,0.0,0.0
2005-02-28 00:00:00-05:00,5.678769116288907,5.767816211496081,5.555317873896911,5.666626453399658,3277600,0.0,0.0
